coin,symbol,current_price,1h,24h,7d,30d,24h_volume,circulating_supply,total_supply,market_cap,is_outlier
Zillion Aakar XO,ZILLIONXO,0.02,-0.154,0.21899999999999997,0.32,-0.625,6980.0,16343923.0,21000000,392083.0,False
Levante U.D. Fan Token,LEV,0.39,-0.002,-0.034,-0.067,0.1,9204.0,1008889.0,2000000,391140.0,True
Hush,HUSH,0.03,0.0,-0.011000000000000001,-0.019,0.141,43602.0,13827836.0,21000000,393214.0,False
Equalizer DEX,EQUAL,1.51,-0.004,-0.138,-0.071,1.595,54815.0,257944.0,4780000,390702.0,True
CryptoZoon,ZOON,0.11,0.0,-0.084,-0.059000000000000004,0.107,75160.0,816637620.0,996000000,390751.0,False
Verox,VRX,17.22,0.006999999999999999,-0.049,0.067,0.659,221595.0,22639.0,327000000,390440.0,True
Kalao,KLO,0.11,0.004,0.034,0.046,1.04,71143.0,165505436.0,500000000,388560.0,False
Virtual Versions,VV,0.11,-0.002,-0.07400000000000001,-0.20199999999999999,-0.35600000000000004,518772.0,97907053.0,1000000000,387923.0,False
QuiverX,QRX,0.11,0.0,-0.011000000000000001,-0.019,0.141,43602.0,91098595.0,100000000,375549.0,False
Pollen,PLN,0.11,0.016,-0.046,-0.243,0.517,53227.0,89468503.0,105000000,385836.0,False
UniX,UNIX,0.01,-0.006999999999999999,-0.057999999999999996,-0.434,0.8240000000000001,11802.0,35055990.0,1000000000,385642.0,False
Glitch Protocol,GLCH,0.01,-0.001,-0.008,-0.04,0.1,3845.0,70140712.0,88900000,385663.0,False
Plata Network,PLATA,0.11,0.005,-0.114,-0.289,0.19,2614.0,314159265.0,314000000,384616.0,False
AIPad,AIPAD,0.1,-0.001,0.031,-0.016,-0.081,183437.0,3800000.0,200000000,381110.0,False
Davis Cup Fan Token,DAVIS,0.7,0.015,-0.017,-0.121,0.11199999999999999,12924.0,546124.0,10000000,380421.0,True
Universidad de Chile Fan Token,UCH,0.33,-0.004,-0.024,-0.057,0.37,8661.0,1162424.0,5000000,380325.0,True
Potentiam,PTM,0.01,-0.028999999999999998,-0.01,0.015,-0.011000000000000001,32167.0,37025953.0,100000000,378628.0,False
MetaBrands,MAGE,0.03,0.0,-0.011000000000000001,-0.019,0.141,43602.0,14632396.0,84500000,378549.0,False
Alliance Fan Token,ALL,0.25,-0.002,0.004,-0.049,0.17800000000000002,8004.0,1519691.0,5000000,377457.0,False
EOSForce,EOSC,0.11,0.008,-0.124,0.527,0.667,209882.0,279199873.0,1000000000,376090.0,False
Standard Protocol,STND,0.01,-0.013999999999999999,-0.113,-0.18,0.228,478348.0,27995411.0,100000000,375799.0,False
MoonLana,MOLA,0.11,-0.009000000000000001,0.262,0.113,3.517,11019.0,4187873994.0,4200000000,374455.0,False
Aree Shards,AES,0.11,0.002,0.147,-0.18899999999999997,-0.299,797.0,271142175.0,961000000,373254.0,False
MIBR Fan Token,MIBR,0.26,0.013999999999999999,0.016,0.073,0.188,12519.0,1451797.0,10000000,373373.0,False
Karbo,KRB,0.04,0.0,-0.011000000000000001,-0.019,0.141,43602.0,9748085.0,327000000,371185.0,False
Aviator,AVI,0.11,-0.047,-0.07200000000000001,-0.156,-0.373,3865.0,6849264530.0,9300000000,371259.0,False
XTblock,XTT-B20,0.11,-0.002,0.015,-0.012,-0.122,31.13,165872235.0,350000000,368898.0,False
Geyser,GYSR,0.04,-0.001,-0.059000000000000004,-0.085,0.271,3374.0,9102977.0,10000000,368612.0,False
Zasset zUSD,ZUSD,1.0,0.005,-0.02,-0.001,0.003,2219.0,370096.0,327000000,368561.0,True
WECOIN,WECO,0.11,-0.023,-0.105,-0.22899999999999998,0.496,31246.0,6035570566.0,9980000000,367882.0,False
Sekuya,SKUY,0.11,0.003,0.0,-0.061,0.128,164790.0,391353415201.0,327000000,367484.0,False
Nitro League,NITRO,0.11,0.005,0.036000000000000004,-0.342,0.309,55886.0,201981344.0,1000000000,366697.0,False
Ixcoin,IXC,0.02,0.0,-0.011000000000000001,-0.019,0.141,43602.0,21380615.0,21000000,366352.0,False
Trisolaris,TRI,0.11,0.002,-0.075,0.139,-0.138,16766.0,206829177.0,166000000,365382.0,False
Nation3,NATION,74.53,-0.001,0.011000000000000001,0.135,0.35100000000000003,715.0,4890.0,327000000,364175.0,True
POLYSPORTS,PS1,0.11,0.006,0.012,-0.159,0.303,2.26,790283499.0,961000000,362940.0,False
Superlauncher,LAUNCH,0.26,0.0,-0.011000000000000001,-0.019,0.141,43602.0,1516718.0,12000000,390107.0,False
Derify Protocol,DRF,0.03,0.0,0.01,0.057,0.127,69.89,10556516.0,99000000,361373.0,False
Tycoon,TYC,0.11,-0.001,-0.005,-0.040999999999999995,-0.096,9378.0,92234810.0,135000000,361907.0,False
Quark,QRK,0.11,0.002,-0.013999999999999999,0.01,0.035,465.0,290619579.0,300000000,360233.0,False
BlackHat Coin,BLKC,0.03,-0.003,0.004,-0.013000000000000001,-0.14400000000000002,10175.0,10856183.0,21000000,359865.0,False
Tabank,TAB,0.01,0.0,0.0,-0.001,-0.001,37.7,36000000.0,36000000,359543.0,False
pBTC35A,PBTC35A,1.67,-0.009000000000000001,0.002,0.008,-0.038,37172.0,214602.0,327000000,359190.0,True
Apollon Limassol Fan Token,APL,0.91,-0.004,-0.003,-0.005,0.45799999999999996,13849.0,394010.0,1000000,359017.0,True
Yellow Duckies,DUCKIES,0.01,-0.003,-0.039,-0.183,-0.268,975.0,51867427.0,150000000,358601.0,False
Butterfly Protocol,BFLY,0.02,-0.005,-0.002,-0.021,0.218,32264.0,18878852.0,100000000,358108.0,False
MyToken,MT,0.11,-0.003,-0.153,0.081,0.257,114870.0,1895712979.0,4000000000,357516.0,False
Cat,CAT,0.11,0.009000000000000001,-0.052000000000000005,-0.253,-0.075,32115.0,785888341399382.0,327000000,357502.0,False
DragonKing,DRAGONKING,0.11,-0.002,-0.054000000000000006,-0.23,-0.878,2159.0,13270000000000.0,327000000,356155.0,False
Lootex,LOOT,0.03,-0.002,-0.022000000000000002,-0.006,0.34299999999999997,266058.0,13001001.0,100000000,355960.0,False
GG,GGTK,0.02,0.0,0.011000000000000001,-0.046,0.147,170.0,15800000.0,46800000,355254.0,False
Napoleon X,NPX,0.02,0.0,-0.011000000000000001,-0.019,0.141,43602.0,25330000.0,29800000,424914.0,False
Mithril,MITH,0.11,-0.002,0.01,-0.036000000000000004,-0.055999999999999994,104940.0,618753636.0,1000000000,352521.0,False
PowerTrade Fuel,PTF,0.01,-0.01,-0.086,-0.244,-0.273,61536.0,24569754.0,400000000,352471.0,False
0.exchange,ZERO,0.11,0.0,-0.011000000000000001,-0.019,0.141,43602.0,375000000.0,564000000,350902.0,False
Birake,BIR,0.11,0.006,-0.153,-0.33,-0.607,199.0,238077223.0,238000000,350983.0,False
Kampay,KAMPAY,0.11,-0.005,-0.092,0.003,-0.27699999999999997,43.42,327403182.0,1000000000,349942.0,False
HTMLCOIN,HTML,0.11,0.002,-0.064,-0.051,-0.16,1382.0,54100197152.0,82500000000,348914.0,False
DOGE-1,DOGE1,0.35,0.096,0.071,-0.022000000000000002,-0.647,10139.0,1000000.0,1000000,348862.0,True
Nucleus Vision,NCASH,0.11,0.0,-0.001,-0.002,0.247,1.05,2901432138.0,10000000000,347872.0,False
Bologna FC Fan Token,BFC,0.53,0.034,-0.059000000000000004,-0.065,0.11900000000000001,12113.0,652427.0,5000000,345213.0,True
MTG Token,MTG,0.11,-0.01,0.054000000000000006,-0.091,-0.022000000000000002,24664.0,1000000000.0,1000000000,344962.0,False
Oikos,OKS,0.11,0.0,-0.011000000000000001,-0.019,0.141,43602.0,248275340.0,251000000,345326.0,False
BOB,BOB,1.0,0.0,0.003,0.001,-0.001,25464.0,343196.0,327000000,342753.0,True
Blocknet,BLOCK,0.03,-0.016,0.18600000000000003,-0.662,-0.5489999999999999,658.0,10236202.0,327000000,342506.0,False
Spellfire,SPELLFIRE,0.11,-0.006999999999999999,-0.003,0.071,0.9420000000000001,131740.0,345707168.0,640000000,341622.0,False
Zenfuse,ZEFU,0.01,-0.001,0.052000000000000005,0.142,-0.111,366.0,62296827.0,200000000,340167.0,False
Index Coop Large Cap Index,IC21,126.09,0.0,-0.011000000000000001,-0.019,0.141,43602.0,2631.0,327000000,331807.0,True
Life Crypto,LIFE,0.11,-0.012,0.052000000000000005,-0.055,0.017,72508.0,2745220054.0,10000000000,337036.0,False
Voltage Finance,VOLT,0.11,0.005,-0.062,-0.07400000000000001,0.042,101488.0,2983698616.0,7980000000,334844.0,False
Snetwork,SNET,0.11,-0.006,0.055999999999999994,-0.131,-0.034,25267.0,238603999.0,1000000000,334797.0,False
SaTT,SATT,0.11,0.0,0.0,-0.20800000000000002,-0.33,1.89,4249548559.0,20000000000,333081.0,False
CATpay,CATPAY,0.11,-0.001,-0.10300000000000001,-0.09,0.18600000000000003,4977.0,2.20524163447065e+16,327000000,331047.0,False
Swerve,SWRV,0.02,-0.005,-0.042,0.025,0.259,315661.0,18287834.0,21200000,330439.0,False
Rook,ROOK,0.43,-0.026000000000000002,0.027000000000000003,-0.005,-0.081,1070.0,761211.0,1270000,327796.0,True
MBD Financials,MBD,0.11,-0.008,0.003,0.7829999999999999,0.619,195634.0,13786022153.0,40000000000,326314.0,False
Nyzo,NYZO,0.01,0.001,0.034,0.008,0.055,41387.0,23443692.0,100000000,323749.0,False
Celestial,CELT,0.11,0.027999999999999997,0.062,0.032,0.205,90188.0,2974753605.0,4920000000,323275.0,False
Sarcophagus,SARCO,0.07,-0.001,0.018000000000000002,-0.001,0.215,277.0,4840383.0,100000000,322676.0,False
Privapp Network,BPRIVA,0.64,0.0,0.031,-0.084,0.872,75773.0,500100.0,2000000,322603.0,True
Meter Stable,MTR,0.82,-0.008,-0.099,-0.065,0.09,181010.0,391721.0,327000000,322299.0,True
CPChain,CPC,0.11,0.0,-0.011000000000000001,-0.019,0.141,43602.0,406769989.0,1000000000,317768.0,False
Yel.Finance,YEL,0.11,0.005,-0.07200000000000001,-0.158,0.10800000000000001,697.0,263791016.0,400000000,321499.0,False
Fodl Finance,FODL,0.11,-0.11199999999999999,-0.16,-0.436,-0.648,179730.0,378646642.0,1000000000,321442.0,False
EVE,EVE,0.01,-0.001,-0.01,0.005,0.11199999999999999,76.74,40000000.0,100000000,320792.0,False
Sync Network,SYNC,0.11,-0.037000000000000005,0.013000000000000001,0.018000000000000002,0.23,24292.0,120407668.0,160000000,319385.0,False
LunaChow,LUCHOW,0.11,0.005,-0.02,0.41700000000000004,0.165,7.55,999000000000.0,327000000,319047.0,False
Alcatraz,ALCZ,0.17,-0.001,-0.087,-0.22699999999999998,0.21,3619.0,1824027.0,1820000,316719.0,False
Raze Network,RAZE,0.11,0.059000000000000004,-0.015,0.02,0.287,64095.0,67280910.0,120000000,313851.0,False
MetaFabric,FABRIC,0.11,-0.001,0.009000000000000001,0.005,0.045,162.0,665000000.0,1000000000,312920.0,False
Civfund Stone,0NE,0.11,0.0,-0.011000000000000001,-0.019,0.141,43602.0,284982204264007.0,327000000,312451.0,False
Galaxy Fight Club,GCOIN,0.01,0.005,-0.012,0.442,1.272,40394.0,30611374.0,150000000,312033.0,False
Lokr,LKR,0.01,0.006999999999999999,0.02,-0.023,0.10099999999999999,163077.0,38066292.0,100000000,311933.0,False
Moonwell Apollo,MFAM,0.11,0.013000000000000001,-0.146,-0.07200000000000001,0.42200000000000004,2624.0,466273347.0,1000000000,311690.0,False
Shirtum,SHI,0.11,0.0,-0.09699999999999999,-0.053,2375.667,38257.0,195775815.0,749000000,310532.0,False
HOLD,EARN,0.11,0.015,-0.001,0.044000000000000004,0.141,1506.0,442119092.0,442000000,309500.0,False
Curecoin,CURE,0.01,0.002,-0.013999999999999999,0.01,0.545,0.05,28268160.0,327000000,309068.0,False
Base Protocol,BASE,0.65,0.011000000000000001,0.008,-0.062,-0.07400000000000001,27818.0,480680.0,327000000,309054.0,True
Sunny Aggregator,SUNNY,0.11,-0.013999999999999999,-0.023,-0.011000000000000001,0.519,61202.0,5890046154.0,255000000,308727.0,False
YoloNolo,NOLO,0.07,0.0,0.015,-0.23399999999999999,-0.59,68.94,4118568.0,4440000,308546.0,False
SolDoge,SDOGE,0.11,0.092,0.284,-0.18600000000000003,2.025,9422.0,10000000000.0,10000000000,307576.0,False
Pakcoin,PAK,0.11,-0.009000000000000001,-0.067,-0.076,0.064,5638.0,79667760.0,182000000,307498.0,False
Hunny Finance,HUNNY,0.11,-0.005,-0.16899999999999998,-0.172,-0.084,1427.0,75661362.0,100000000,307150.0,False
Autobahn Network,TXL,0.11,0.003,-0.057,0.375,1.6580000000000001,64.24,127121647.0,600000000,307063.0,False
Blitz Labs,BLITZ,0.11,0.0,-0.011000000000000001,-0.019,0.141,43602.0,212421316.0,270000000,305162.0,False
inheritance Art,IAI,0.41,0.0,-0.1,0.099,-0.079,1436.0,754400.0,50000000,306378.0,True
Index Coop - ETH 2x Flexible Leverage Index (Polygon),ETH2X-FLI-P,4.38,0.005,0.023,0.037000000000000005,0.21,7.32,69871.0,327000000,305877.0,True
Patientory,PTOY,0.11,0.49,-0.312,-0.251,-0.142,3096.0,85537015.0,100000000,304888.0,False
Fantom Maker,FAME,0.11,0.006,-0.006999999999999999,0.01,0.053,24970.0,362936000.0,600000000,301075.0,False
Starname,IOV,0.11,-0.003,-0.034,-0.08800000000000001,0.188,133.0,134963185.0,135000000,300186.0,False
TradeFlow,TFLOW,0.06,0.0,-0.011000000000000001,-0.019,0.141,43602.0,5413265.0,250000000,311008.0,False
Hundred Finance,HND,0.01,0.0,-0.04,-0.10300000000000001,0.251,10.83,30002207.0,100000000,299779.0,False
Cool Cats Milk,MILK,0.11,0.009000000000000001,0.013999999999999999,-0.004,0.28600000000000003,254.0,2452695745.0,2450000000,299541.0,False
Plant vs Undead,PVU,0.11,-0.002,-0.006999999999999999,-0.096,-0.244,40066.0,285000000.0,300000000,299034.0,False
BMX,BMX,0.49,-0.003,0.023,0.001,-0.067,3661.0,607503.0,10000000,298006.0,True
Composite,CMST,0.95,-0.013000000000000001,-0.005,-0.017,-0.067,6443.0,313960.0,327000000,297633.0,True
Feathercoin,FTC,0.11,0.027999999999999997,-0.16699999999999998,-0.5589999999999999,-0.473,6505.0,272793098.0,336000000,296248.0,False
Jackpot,777,0.11,0.106,0.011000000000000001,-0.013999999999999999,-0.449,1.3,415723042.0,417000000,296209.0,False
Starfish Finance,SEAN,0.11,0.0,-0.003,-0.006999999999999999,0.024,133973.0,126055941.0,1000000000,295249.0,False
RainbowToken,RAINBOWTOKEN,0.11,0.0,-0.1,-0.496,1.22,0.31,738615559436826.0,327000000,295146.0,False
Pad.Fi,PAD,0.01,-0.008,-0.021,-0.006999999999999999,0.08199999999999999,3075.0,32713018.0,150000000,294519.0,False
Refereum,RFR,0.11,0.015,-0.013999999999999999,-0.087,-0.048,38675.0,4877586401.0,5000000000,291868.0,False
ritestream,RITE,0.11,-0.025,-0.11599999999999999,-0.138,-0.237,185656.0,181852167.0,1000000000,291788.0,False
PhoenixDAO,PHNX,0.01,0.009000000000000001,-0.039,0.059000000000000004,0.836,24831.0,51897139.0,110000000,291536.0,False
IG Gold,IGG,0.11,0.01,0.004,-0.115,-0.342,4.15,15071055903.0,48100000000,291448.0,False
Shikoku,SHIK,0.11,0.0,-0.009000000000000001,-0.037000000000000005,0.11599999999999999,1620.0,446873972516901.0,327000000,290478.0,False
MoveZ,MOVEZ,0.11,-0.003,-0.001,-0.05,-0.027000000000000003,244722.0,390000000.0,5000000000,290656.0,False
Scry.info,DDD,0.11,0.002,-0.003,-0.08,0.02,42992.0,440057074.0,1000000000,290349.0,False
HEROcoin,PLAY,0.11,-0.001,-0.001,-0.022000000000000002,-0.055,2183.0,148842769.0,252000000,289724.0,False
DogeCash,DOGEC,0.02,0.001,0.023,0.6709999999999999,0.266,88.23,18833689.0,21000000,289238.0,False
Equilibria,XEQ,0.11,0.003,-0.284,-0.064,0.512,1330.0,60881608.0,84000000,288101.0,False
Hedget,HGET,0.16,-0.005,-0.013000000000000001,0.006,-0.08199999999999999,119455.0,1751448.0,1750000,287285.0,False
Sector,SECT,0.03,0.005,0.033,-0.01,0.172,145.0,9363688.0,100000000,287292.0,False
ArbiSmart,RBIS,0.03,-0.047,-0.006,0.439,0.525,1335.0,9745228.0,450000000,287270.0,False
Change,CAG,0.01,0.0,-0.011000000000000001,-0.019,0.141,43602.0,19673648.0,79200000,287733.0,False
Flooring Protocol μPotatoz,ΜPOTATOZ,0.11,-0.001,-0.013000000000000001,-0.11800000000000001,0.141,23154.0,90000000.0,90000000,286816.0,False
Coinary,CYT,0.11,-0.035,-0.151,-0.265,-0.162,14246.0,228371385.0,320000000,286551.0,False
Ekta,EKTA,0.11,-0.002,-0.222,-0.032,-0.105,41053.0,218611379.0,407000000,286337.0,False
Hotbit,HTB,0.11,0.0,-0.011000000000000001,-0.019,0.141,43602.0,844153016.0,2500000000,284239.0,False
Lunes,LUNES,0.11,0.0,-0.011000000000000001,-0.019,0.141,43602.0,150728537.0,151000000,281115.0,False
Katalyo,KTLYO,0.02,0.0,-0.011000000000000001,-0.019,0.141,43602.0,13047500.0,85000000,283257.0,False
Falconswap,FSW,0.01,0.0,-0.011000000000000001,-0.019,0.141,43602.0,38565820.0,100000000,283849.0,False
Investin,IVN,0.1,-0.008,-0.11,-0.166,0.7040000000000001,1766.0,2930000.0,9000000,283095.0,False
ARCS,ARX,0.11,-0.023,-0.165,0.06,0.287,327625.0,176030826.0,400000000,282769.0,False
WanSwap [OLD],WASP,0.11,0.002,-0.004,-0.033,0.233,812.0,203546971.0,210000000,281551.0,False
The Unfettered Souls,SOULS,0.11,0.015,0.496,0.743,0.8320000000000001,303715.0,108340030.0,3000000000,281185.0,False
Wefi Finance,WEFI,0.09,-0.006,-0.009000000000000001,-0.032,0.099,239989.0,3041679.0,100000000,279767.0,False
TokenClub,TCT,0.11,-0.012,-0.044000000000000004,-0.068,0.19899999999999998,34978.0,578815946.0,1000000000,277889.0,False
Robot,ROBOT,1.28,0.0,-0.011000000000000001,-0.019,0.141,43602.0,224526.0,327000000,287482.0,True
SZAB,SZAB,18.23,0.0,-0.011000000000000001,-0.019,0.141,43602.0,21000.0,327000000,382790.0,True
Ruff,RUFF,0.11,0.0,-0.038,0.025,3.6719999999999997,50695.0,940500000.0,1840000000,277228.0,False
DeFiato,DFIAT,0.11,0.0,-0.019,0.006999999999999999,0.285,173.0,119637500.0,250000000,277001.0,False
Sentre,SNTR,0.11,-0.021,0.008,0.11900000000000001,0.598,39943.0,174426975.0,1000000000,276573.0,False
Bridge Mutual,BMI,0.11,0.005,0.034,0.048,0.071,36081.0,64697071.0,160000000,273916.0,False
Falcon Project,FNT,0.11,0.0,-0.011000000000000001,-0.019,0.141,43602.0,13921742367.0,85000000000,274116.0,False
Calvaria: DoE,RIA,0.11,0.001,0.028999999999999998,0.028999999999999998,0.044000000000000004,46891.0,180000000.0,180000000,271746.0,False
BNSD Finance,BNSD,0.11,0.011000000000000001,0.028999999999999998,0.121,0.36200000000000004,23491.0,187087652.0,220000000,271615.0,False
EXMO Coin,EXM,0.01,-0.004,-0.018000000000000002,-0.003,0.02,9755.0,34085093.0,769000000,270998.0,False
CoinsPaid,CPD,0.11,0.0,-0.011000000000000001,-0.019,0.141,43602.0,92808889.0,800000000,262795.0,False
ENTER,ENTER,0.12,0.075,-0.071,-0.005,-0.062,1596.0,2250000.0,10000000,270139.0,False
INTchain,INT,0.11,0.0,-0.011000000000000001,-0.019,0.141,43602.0,854093271.0,934000000,289377.0,False
Cub Finance,CUB,0.01,0.0,-0.011000000000000001,-0.019,0.141,43602.0,27623072.0,31700000,337556.0,False
ShredN,SHRED,0.55,0.003,-0.015,0.009000000000000001,0.183,322889.0,493000.0,100000000,269264.0,True
Goose Finance,EGG,0.01,-0.003,-0.02,-0.08199999999999999,0.009000000000000001,35783.0,22326046.0,22600000,267841.0,False
Club Atletico Independiente Fan Token,CAI,0.28,-0.002,0.026000000000000002,-0.042,0.22399999999999998,4937.0,956634.0,5000000,267223.0,False
Swapr,SWPR,0.01,0.005,0.047,0.198,0.021,120.0,19520136.0,100000000,267002.0,False
Unido,UDO,0.11,0.0,-0.035,-0.11800000000000001,0.17,64111.0,77155315.0,115000000,266761.0,False
Axis DeFi,AXIS,0.04,-0.003,-0.018000000000000002,-0.019,0.6679999999999999,38270.0,7280180.0,24000000,265600.0,False
BiblePay,BBP,0.11,-0.001,-0.062,-0.052000000000000005,-0.121,96.08,3490358282.0,5100000000,263969.0,False
OctoFi,OCTO,0.75,0.003,-0.312,-0.28600000000000003,-0.22699999999999998,466134.0,352866.0,327000000,263416.0,True
Dexsport,DESU,0.11,0.0,-0.255,0.111,0.03,1738.0,59258630.0,1000000000,263463.0,False
Dev Protocol,DEV,0.11,0.0,-0.011000000000000001,-0.019,0.141,43602.0,2354596.0,9640000,255908.0,False
Shibaverse,VERSE,0.11,-0.271,-0.263,-0.171,-0.40700000000000003,326.0,807000000.0,998000000,263304.0,False
TribeOne,HAKA,0.01,-0.001,-0.022000000000000002,-0.009000000000000001,1.067,128208.0,30928347.0,188000000,262599.0,False
Flooring Protocol μMoonBirds,ΜMOONBIRDS,0.11,-0.001,0.036000000000000004,0.006999999999999999,0.141,47331.0,66000000.0,66000000,262188.0,False
OmegaNetwork,OMN,0.11,-0.002,0.045,-0.121,-0.18100000000000002,221359.0,61779063.0,965000000,262162.0,False
KingdomStarter,KDG,0.11,0.0,-0.067,0.012,0.044000000000000004,359396.0,625500929.0,951000000,261121.0,False
Red,RED,0.11,0.0,-0.001,0.077,0.031,43639.0,130000009.0,200000000,260812.0,False
VIBE,VIBE,0.11,0.0,-0.011000000000000001,-0.019,0.141,43602.0,187131712.0,267000000,254470.0,False
Sekuritance,SKRT,0.11,-0.001,-0.001,-0.019,0.04,14348.0,416297249.0,818000000,258609.0,False
Knit Finance,KFT,0.11,-0.001,-0.008,0.025,-0.179,43344.0,54100550.0,100000000,258456.0,False
Swarm Network,SWM,0.11,0.002,-0.256,-0.297,-0.083,0.03,78654618.0,100000000,258076.0,False
Opacity,OPCT,0.11,0.0,-0.011000000000000001,-0.019,0.141,43602.0,119795868.0,130000000,255013.0,False
DigiFund,DFUND,0.11,-0.001,0.021,-0.598,0.141,3225.0,100000000.0,100000000,257239.0,False
Terracoin,TRC,0.01,-0.021,-0.125,-0.051,-0.028999999999999998,38.47,22935396.0,42000000,256033.0,False
Gunstar Metaverse,GSTS,0.11,0.005,0.025,0.068,0.13699999999999998,20041.0,226062222.0,400000000,255868.0,False
Compendium,CMFI,0.11,-0.019,0.087,0.16,0.795,14469.0,118687666.0,500000000,255816.0,False
Soul Swap,SOUL,0.11,0.003,-0.024,-0.040999999999999995,0.37799999999999995,532.0,151507472.0,152000000,255374.0,False
UNCL,UNCL,2.52,0.0,-0.011000000000000001,-0.019,0.141,43602.0,98867.0,327000000,249366.0,True
Swop,SWOP,0.07,0.0,-0.033,-0.15,0.13,35464.0,3428125.0,1090000,255271.0,False
Babylons,BABI,0.11,0.001,-0.133,-0.125,-0.10400000000000001,28748.0,93854114.0,189000000,254733.0,False
X8X,X8X,0.11,-0.005,-0.013999999999999999,-0.21600000000000003,-0.011000000000000001,571.0,77585627.0,85200000,254677.0,False
MetaSoccer,MSU,0.11,-0.008,0.04,0.057999999999999996,0.41100000000000003,28205.0,102956415.0,352000000,254410.0,False
Golden Doge,GDOGE,0.11,-0.001,-0.1,-0.109,0.053,37.58,1e+17,327000000,254555.0,False
Infinity Rocket,IRT,0.11,0.016,-0.057,0.077,0.3,361865.0,92096699.0,200000000,253544.0,False
Digital Reserve Currency,DRC,0.11,0.008,0.07200000000000001,0.057,0.225,24439.0,1000000000.0,1000000000,253336.0,False
SharedStake Governance v2,SGTV2,0.09,0.0,-0.069,0.012,0.866,4846.0,2715631.0,8890000,253292.0,False
Revenant,GAMEFI,0.23,0.001,-0.027000000000000003,-0.008,0.152,2762.0,1120939.0,3000000,252493.0,False
Bart Simpson Coin,BART,0.11,-0.001,-0.128,0.106,-0.618,1013.0,9.80965688790731e+16,327000000,252416.0,False
Hiveterminal,HVN,0.11,-0.001,1.601,0.387,0.674,9629.0,359644765.0,500000000,251926.0,False
HyperChainX,HYPER,0.11,-0.005,0.037000000000000005,0.158,0.287,28901.0,651669079.0,966000000,251731.0,False
Sint-Truidense Voetbalvereniging Fan Token,STV,0.85,-0.004,-0.057999999999999996,-0.07400000000000001,0.195,12947.0,296838.0,327000000,251677.0,True
DeFiAI,DFAI,0.11,0.0,-0.011000000000000001,-0.019,0.141,43602.0,1962965250.0,2000000000,310996.0,False
Centric Swap,CNS,0.11,0.001,-0.015,-0.242,0.489,142643.0,86796804536.0,86800000000,249109.0,False
